longitude,latitude,Band_1,Band_2,Band_3,Band_4,Band_5,Band_6,Band_7
74.97236111,12.86069444,8589,-28672,8446,8525,5303,1882,1012
74.97263886,12.86069447,8589,-28672,8446,8525,5303,1882,1012
74.97263889,12.86097222,8589,-28672,8446,8525,5303,1882,1012
74.97291664,12.86097225,8589,-28672,8446,8525,5303,1882,1012
74.97291667,12.86125,8589,-28672,8446,8525,5303,1882,1012
74.97319442,12.86125003,8589,-28672,8446,8525,5303,1882,1012
74.97319444,12.86152778,8589,-28672,8446,8525,5303,1882,1012
74.97347219,12.86152781,8589,-28672,8446,8525,5303,1882,1012
74.97347222,12.86180556,8589,-28672,8446,8525,5303,1882,1012
74.97374997,12.86180558,8589,-28672,8446,8525,5303,1882,1012
74.97375,12.86208333,8589,-28672,8446,8525,5303,1882,1012
74.97402775,12.86208336,8589,-28672,8446,8525,5303,1882,1012
74.97402778,12.86236111,8589,-28672,8446,8525,5303,1882,1012
74.97430553,12.86236114,8589,-28672,8446,8525,5303,1882,1012
74.97430556,12.86263889,8589,-28672,8446,8525,5303,1882,1012
74.97486108,12.86263892,8589,-28672,8446,8525,5303,1882,1012
74.97486111,12.86291667,8589,-28672,8446,8525,5303,1882,1012
74.97513886,12.86291669,7765,7351,7726,7758,5530,-28672,1536
74.97513889,12.86319444,7765,7351,7726,7758,5530,-28672,1536
74.97541664,12.86319447,7765,7351,7726,7758,5530,-28672,1536
74.97541667,12.86347222,7765,7351,7726,7758,5530,-28672,1536
74.97569442,12.86347225,7765,7351,7726,7758,5530,-28672,1536
74.97569444,12.86375,7765,7351,7726,7758,5530,-28672,1536
74.97597219,12.86375003,7765,7351,7726,7758,5530,-28672,1536
74.97597222,12.86402778,7765,7351,7726,7758,5530,-28672,1536
74.97624997,12.86402781,7765,7351,7726,7758,5530,-28672,1536
74.97625,12.86430556,7765,7351,7726,7758,5530,-28672,1536
74.97763886,12.86430558,7765,7351,7726,7758,5530,-28672,1536
74.97763889,12.86458333,7765,7351,7726,7758,5530,-28672,1536
74.97874997,12.86458336,8037,7372,7958,8000,5378,2458,1371
74.97875,12.86486111,8037,7372,7958,8000,5378,2458,1371
74.98430556,12.86486111,7556,7305,7547,7570,5333,2606,1599
74.98430558,12.86458336,7358,7138,7414,7412,5419,-28672,1641
74.98513889,12.86458333,7358,7138,7414,7412,5419,-28672,1641
74.98513892,12.86430558,7358,7138,7414,7412,5419,-28672,1641
74.98569444,12.86430556,7358,7138,7414,7412,5419,-28672,1641
74.98569447,12.86402781,7358,7138,7414,7412,5419,-28672,1641
74.98597222,12.86402778,7358,7138,7414,7412,5419,-28672,1641
74.98597225,12.86375003,7358,7138,7414,7412,5419,-28672,1641
74.98625,12.86375,7358,7138,7414,7412,5419,-28672,1641
74.98625003,12.86319447,7358,7138,7414,7412,5419,-28672,1641
74.98652778,12.86319444,7358,7138,7414,7412,5419,-28672,1641
74.98652781,12.86263892,7358,7138,7414,7412,5419,-28672,1641
74.98680556,12.86263889,7358,7138,7414,7412,5419,-28672,1641
74.98680558,12.86208336,7358,7138,7414,7412,5419,-28672,1641
74.98708333,12.86208333,7358,7138,7414,7412,5419,-28672,1641
74.98708333,12.86152778,7358,7138,7414,7412,5419,-28672,1641
74.98680558,12.86152775,7358,7138,7414,7412,5419,-28672,1641
74.98680556,12.86125,7358,7138,7414,7412,5419,-28672,1641
74.98652781,12.86124997,7358,7138,7414,7412,5419,-28672,1641
74.98652778,12.86097222,7358,7138,7414,7412,5419,-28672,1641
74.98597222,12.86097222,7358,7138,7414,7412,5419,-28672,1641
74.98597219,12.86124997,7358,7138,7414,7412,5419,-28672,1641
74.98541667,12.86125,7358,7138,7414,7412,5419,-28672,1641
74.98541664,12.86152775,7358,7138,7414,7412,5419,-28672,1641
74.98486111,12.86152778,7358,7138,7414,7412,5419,-28672,1641
74.98486108,12.86180553,7358,7138,7414,7412,5419,-28672,1641
74.98430556,12.86180556,7358,7138,7414,7412,5419,-28672,1641
74.98430553,12.86208331,7358,7138,7414,7412,5419,-28672,1641
74.98402778,12.86208333,7358,7138,7414,7412,5419,-28672,1641
74.98402775,12.86236108,7358,7138,7414,7412,5419,-28672,1641
74.98347222,12.86236111,7765,7351,7726,7758,5530,-28672,1536
74.98347219,12.86263886,7765,7351,7726,7758,5530,-28672,1536
74.98208333,12.86263889,7765,7351,7726,7758,5530,-28672,1536
74.98208331,12.86291664,7765,7351,7726,7758,5530,-28672,1536
74.98069444,12.86291667,7765,7351,7726,7758,5530,-28672,1536
74.98069442,12.86319442,7765,7351,7726,7758,5530,-28672,1536
74.97736114,12.86319442,7765,7351,7726,7758,5530,-28672,1536
74.97736111,12.86291667,7765,7351,7726,7758,5530,-28672,1536
74.97541669,12.86291664,7765,7351,7726,7758,5530,-28672,1536
74.97541667,12.86263889,7765,7351,7726,7758,5530,-28672,1536
74.97513892,12.86263886,7765,7351,7726,7758,5530,-28672,1536
74.97513889,12.86208333,7765,7351,7726,7758,5530,-28672,1536
74.97486114,12.86208331,8589,-28672,8446,8525,5303,1882,1012
74.97486111,12.86152778,8589,-28672,8446,8525,5303,1882,1012
74.97458336,12.86152775,8589,-28672,8446,8525,5303,1882,1012
74.97458333,12.86097222,8589,-28672,8446,8525,5303,1882,1012
74.97430558,12.86097219,8589,-28672,8446,8525,5303,1882,1012
74.97430556,12.86041667,8589,-28672,8446,8525,5303,1882,1012
74.97402781,12.86041664,8589,-28672,8446,8525,5303,1882,1012
74.97402778,12.85986111,8238,7746,8132,8174,5303,1882,1012
74.97375003,12.85986108,8238,7746,8132,8174,5303,1882,1012
74.97375,12.85930556,8238,7746,8132,8174,5303,1882,1012
74.97347225,12.85930553,8238,7746,8132,8174,5303,1882,1012
74.97347222,12.85902778,8238,7746,8132,8174,5303,1882,1012
74.97319447,12.85902775,8238,7746,8132,8174,5303,1882,1012
74.97319444,12.85875,8238,7746,8132,8174,5303,1882,1012
74.97291669,12.85874997,8238,7746,8132,8174,5303,1882,1012
74.97291667,12.85819444,8238,7746,8132,8174,5303,1882,1012
74.97263892,12.85819442,8238,7746,8132,8174,5303,1882,1012
74.97263889,12.85791667,8238,7746,8132,8174,5303,1882,1012
74.97236114,12.85791664,8238,7746,8132,8174,5303,1882,1012
74.97236114,12.85763892,8238,7746,8132,8174,5303,1882,1012
74.97263889,12.85763889,8238,7746,8132,8174,5303,1882,1012
74.97263892,12.85736114,8238,7746,8132,8174,5303,1882,1012
74.97291667,12.85736111,8238,7746,8132,8174,5303,1882,1012
74.97291667,12.85708333,8238,7746,8132,8174,5303,1882,1012
74.97263892,12.85708331,8238,7746,8132,8174,5303,1882,1012
74.97263889,12.85680556,8238,7746,8132,8174,5303,1882,1012
74.97236114,12.85680553,8238,7746,8132,8174,5303,1882,1012
74.97236111,12.85652778,8238,7746,8132,8174,5303,1882,1012
74.97208336,12.85652775,8238,7746,8132,8174,5303,1882,1012
74.97208333,12.85625,8238,7746,8132,8174,5303,1882,1012
74.97152781,12.85624997,8238,7746,8132,8174,5303,1882,1012
74.97152778,12.85597222,8034,7396,7926,7986,5265,-28672,1097
74.97125003,12.85597219,8034,7396,7926,7986,5265,-28672,1097
74.97125,12.85569444,8034,7396,7926,7986,5265,-28672,1097
74.97097225,12.85569442,8034,7396,7926,7986,5265,-28672,1097
74.97097222,12.85541667,8034,7396,7926,7986,5265,-28672,1097
74.97069447,12.85541664,8034,7396,7926,7986,5265,-28672,1097
74.97069444,12.85513889,8034,7396,7926,7986,5265,-28672,1097
74.96986114,12.85513886,8034,7396,7926,7986,5265,-28672,1097
74.96986111,12.85486111,8034,7396,7926,7986,5265,-28672,1097
74.96930558,12.85486108,8034,7396,7926,7986,5265,-28672,1097
74.96930556,12.85458333,8034,7396,7926,7986,5265,-28672,1097
74.96847225,12.85458331,8034,7396,7926,7986,5265,-28672,1097
74.96847222,12.85430556,8034,7396,7926,7986,5265,-28672,1097
74.96819444,12.85430556,8168,-28672,8087,8177,5694,-28672,1099
74.96819442,12.85458331,8168,-28672,8087,8177,5694,-28672,1099
74.96791667,12.85458333,8168,-28672,8087,8177,5694,-28672,1099
74.96791664,12.85486108,8168,-28672,8087,8177,5694,-28672,1099
74.96736111,12.85486111,8168,-28672,8087,8177,5694,-28672,1099
74.96736108,12.85513886,8168,-28672,8087,8177,5694,-28672,1099
74.96402781,12.85513886,8168,-28672,8087,8177,5694,-28672,1099
74.96402778,12.85486111,8168,-28672,8087,8177,5694,-28672,1099
74.96319447,12.85486108,8168,-28672,8087,8177,5694,-28672,1099
74.96319444,12.85458333,8168,-28672,8087,8177,5694,-28672,1099
74.96263889,12.85458333,8168,-28672,8087,8177,5694,-28672,1099
74.96263886,12.85486108,8168,-28672,8087,8177,5694,-28672,1099
74.96236111,12.85486111,8168,-28672,8087,8177,5694,-28672,1099
74.96236108,12.85513886,8168,-28672,8087,8177,5694,-28672,1099
74.96208333,12.85513889,8168,-28672,8087,8177,5694,-28672,1099
74.96208331,12.85541664,8168,-28672,8087,8177,5694,-28672,1099
74.96180556,12.85541667,8168,-28672,8087,8177,5694,-28672,1099
74.96180553,12.85597219,8168,-28672,8087,8177,5694,-28672,1099
74.96152778,12.85597222,8168,-28672,8087,8177,5694,-28672,1099
74.96152775,12.85624997,8168,-28672,8087,8177,5694,-28672,1099
74.96125,12.85625,8168,-28672,8087,8177,5694,-28672,1099
74.96124997,12.85652775,8168,-28672,8087,8177,5694,-28672,1099
74.96097222,12.85652778,8168,-28672,8087,8177,5694,-28672,1099
74.96097219,12.85680553,7233,7050,7422,7426,5565,2702,1608
74.96069444,12.85680556,7233,7050,7422,7426,5565,2702,1608
74.96069442,12.85708331,7233,7050,7422,7426,5565,2702,1608
74.96041667,12.85708333,7233,7050,7422,7426,5565,2702,1608
74.96041664,12.85763886,7233,7050,7422,7426,5565,2702,1608
74.96013889,12.85763889,7233,7050,7422,7426,5565,2702,1608
74.96013886,12.85791664,7233,7050,7422,7426,5565,2702,1608
74.95986111,12.85791667,7233,7050,7422,7426,5565,2702,1608
74.95986108,12.85847219,7233,7050,7422,7426,5565,2702,1608
74.95958333,12.85847222,7233,7050,7422,7426,5565,2702,1608
74.95958331,12.85902775,7233,7050,7422,7426,5565,2702,1608
74.95930556,12.85902778,7233,7050,7422,7426,5565,2702,1608
74.95930553,12.85958331,7233,7050,7422,7426,5565,2702,1608
74.95902778,12.85958333,7233,7050,7422,7426,5565,2702,1608
74.95902775,12.86013886,7233,7050,7422,7426,5565,2702,1608
74.95875,12.86013889,7233,7050,7422,7426,5565,2702,1608
74.95875,12.86180556,8075,7096,8109,8208,5745,2092,1139
74.95902775,12.86180558,8075,7096,8109,8208,5745,2092,1139
74.95902775,12.86347219,8075,7096,8109,8208,5745,2092,1139
74.95875,12.86347222,8075,7096,8109,8208,5745,2092,1139
74.95874997,12.86402775,8075,7096,8109,8208,5745,2092,1139
74.95847222,12.86402778,8075,7096,8109,8208,5745,2092,1139
74.95847219,12.86458331,7601,7226,7597,7585,5676,-28672,1691
74.95819444,12.86458333,7601,7226,7597,7585,5676,-28672,1691
74.95819442,12.86513886,7601,7226,7597,7585,5676,-28672,1691
74.95791667,12.86513889,7601,7226,7597,7585,5676,-28672,1691
74.95791664,12.86624997,7601,7226,7597,7585,5676,-28672,1691
74.95736111,12.86625,7601,7226,7597,7585,5676,-28672,1691
74.95736108,12.86652775,7601,7226,7597,7585,5676,-28672,1691
74.95708333,12.86652778,7601,7226,7597,7585,5676,-28672,1691
74.95708331,12.86874997,7601,7226,7597,7585,5676,-28672,1691
74.95680556,12.86875,7601,7226,7597,7585,5676,-28672,1691
74.95680553,12.86902775,7682,7254,7709,7786,5746,-28672,1326
74.95652778,12.86902778,7601,7226,7597,7585,5676,-28672,1691
74.95652775,12.86958331,7682,7254,7709,7786,5746,-28672,1326
74.95625,12.86958333,7682,7254,7709,7786,5746,-28672,1326
74.95624997,12.87013886,7682,7254,7709,7786,5746,-28672,1326
74.94986114,12.87013886,7635,7220,7620,7644,5784,-28672,1842
74.94986111,12.86986111,7635,7220,7620,7644,5784,-28672,1842
74.94875003,12.86986108,7635,7220,7620,7644,5784,-28672,1842
74.94875,12.86958333,7635,7220,7620,7644,5784,-28672,1842
74.94763892,12.86958331,7976,7354,7868,7911,6204,-28672,2076
74.94763889,12.86930556,7976,7354,7868,7911,6204,-28672,2076
74.94736114,12.86930553,7976,7354,7868,7911,6204,-28672,2076
74.94736111,12.86875,7873,7379,7783,7791,6064,-28672,1971
74.94680558,12.86874997,7976,7354,7868,7911,6204,-28672,2076
74.94680556,12.86847222,7873,7379,7783,7791,6064,-28672,1971
74.94652781,12.86847219,7976,7354,7868,7911,6204,-28672,2076
74.94652778,12.86791667,7873,7379,7783,7791,6064,-28672,1971
74.94597225,12.86791664,7873,7379,7783,7791,6064,-28672,1971
74.94597222,12.86763889,7873,7379,7783,7791,6064,-28672,1971
74.94569447,12.86763886,7873,7379,7783,7791,6064,-28672,1971
74.94569444,12.86736111,7873,7379,7783,7791,6064,-28672,1971
74.94541669,12.86736108,7873,7379,7783,7791,6064,-28672,1971
74.94541667,12.86708333,7873,7379,7783,7791,6064,-28672,1971
74.94513892,12.86708331,7873,7379,7783,7791,6064,-28672,1971
74.94513889,12.86680556,7873,7379,7783,7791,6064,-28672,1971
74.94486114,12.86680553,7873,7379,7783,7791,6064,-28672,1971
74.94486111,12.86652778,7873,7379,7783,7791,6064,-28672,1971
74.94458336,12.86652775,7873,7379,7783,7791,6064,-28672,1971
74.94458333,12.86625,7873,7379,7783,7791,6064,-28672,1971
74.94430558,12.86624997,7873,7379,7783,7791,6064,-28672,1971
74.94430556,12.86597222,7873,7379,7783,7791,6064,-28672,1971
74.94402781,12.86597219,7873,7379,7783,7791,6064,-28672,1971
74.94402778,12.86569444,7873,7379,7783,7791,6064,-28672,1971
74.94375003,12.86569442,7873,7379,7783,7791,6064,-28672,1971
74.94375,12.86541667,7873,7379,7783,7791,6064,-28672,1971
74.94319447,12.86541664,7873,7379,7783,7791,6064,-28672,1971
74.94319444,12.86513889,7873,7379,7783,7791,6064,-28672,1971
74.94263892,12.86513886,7873,7379,7783,7791,6064,-28672,1971
74.94263889,12.86486111,7289,7068,7301,7322,5365,2550,1463
74.94236114,12.86486108,7289,7068,7301,7322,5365,2550,1463
74.94236111,12.86430556,7289,7068,7301,7322,5365,2550,1463
74.94208336,12.86430553,7289,7068,7301,7322,5365,2550,1463
74.94208333,12.86402778,7289,7068,7301,7322,5365,2550,1463
74.94180558,12.86402775,7289,7068,7301,7322,5365,2550,1463
74.94180556,12.86375,7289,7068,7301,7322,5365,2550,1463
74.94152781,12.86374997,7289,7068,7301,7322,5365,2550,1463
74.94152778,12.86319444,7289,7068,7301,7322,5365,2550,1463
74.94125003,12.86319442,7289,7068,7301,7322,5365,2550,1463
74.94125,12.86291667,7289,7068,7301,7322,5365,2550,1463
74.94097225,12.86291664,7289,7068,7301,7322,5365,2550,1463
74.94097222,12.86263889,7289,7068,7301,7322,5365,2550,1463
74.94069447,12.86263886,7248,7018,7247,7251,5335,2425,1528
74.94069444,12.86208333,7248,7018,7247,7251,5335,2425,1528
74.94041669,12.86208331,7248,7018,7247,7251,5335,2425,1528
74.94041667,12.86180556,7248,7018,7247,7251,5335,2425,1528
74.94013892,12.86180553,7248,7018,7247,7251,5335,2425,1528
74.94013889,12.86125,7248,7018,7247,7251,5335,2425,1528
74.93986114,12.86124997,7248,7018,7247,7251,5335,2425,1528
74.93986111,12.86097222,7248,7018,7247,7251,5335,2425,1528
74.93958336,12.86097219,7248,7018,7247,7251,5335,2425,1528
74.93958333,12.86041667,7248,7018,7247,7251,5335,2425,1528
74.93930558,12.86041664,7248,7018,7247,7251,5335,2425,1528
74.93930556,12.85986111,7259,7053,7309,7324,5071,-28672,1276
74.93902781,12.85986108,7259,7053,7309,7324,5071,-28672,1276
74.93902778,12.85958333,7259,7053,7309,7324,5071,-28672,1276
74.93875003,12.85958331,7259,7053,7309,7324,5071,-28672,1276
74.93875,12.85902778,7259,7053,7309,7324,5071,-28672,1276
74.93847225,12.85902775,7259,7053,7309,7324,5071,-28672,1276
74.93847222,12.85875,7259,7053,7309,7324,5071,-28672,1276
74.93819447,12.85874997,7259,7053,7309,7324,5071,-28672,1276
74.93819444,12.85819444,7259,7053,7309,7324,5071,-28672,1276
74.93458336,12.85819442,7504,7161,7459,7432,5669,2998,1825
74.93458333,12.85791667,7504,7161,7459,7432,5669,2998,1825
74.93375003,12.85791664,7504,7161,7459,7432,5669,2998,1825
74.93375,12.85763889,7504,7161,7459,7432,5669,2998,1825
74.93291669,12.85763886,7504,7161,7459,7432,5669,2998,1825
74.93291667,12.85736111,7504,7161,7459,7432,5669,2998,1825
74.93041667,12.85736111,8050,7339,7868,7896,5785,2880,1696
74.93041664,12.85763886,8050,7339,7868,7896,5785,2880,1696
74.92986111,12.85763889,8050,7339,7868,7896,5785,2880,1696
74.92986108,12.85791664,8050,7339,7868,7896,5785,2880,1696
74.92958333,12.85791667,8050,7339,7868,7896,5785,2880,1696
74.92958331,12.85819442,8050,7339,7868,7896,5785,2880,1696
74.92930556,12.85819444,8050,7339,7868,7896,5785,2880,1696
74.92930553,12.85847219,8050,7339,7868,7896,5785,2880,1696
74.92902778,12.85847222,8050,7339,7868,7896,5785,2880,1696
74.92902775,12.85874997,8050,7339,7868,7896,5785,2880,1696
74.92875,12.85875,8050,7339,7868,7896,5785,2880,1696
74.92874997,12.85902775,8050,7339,7868,7896,5785,2880,1696
74.92680556,12.85902778,8050,7339,7868,7896,5785,2880,1696
74.92680553,12.85930553,8050,7339,7868,7896,5785,2880,1696
74.92569444,12.85930556,8050,7339,7868,7896,5785,2880,1696
74.92569442,12.85958331,8050,7339,7868,7896,5785,2880,1696
74.92402778,12.85958333,8050,7339,7868,7896,5785,2880,1696
74.92402775,12.85986108,8050,7339,7868,7896,5785,2880,1696
74.91930558,12.85986108,7445,7037,7508,7537,5678,2763,1656
74.91930556,12.85958333,7445,7037,7508,7537,5678,2763,1656
74.91680558,12.85958331,7445,7037,7508,7537,5678,2763,1656
74.91680556,12.85930556,7445,7037,7508,7537,5678,2763,1656
74.91625003,12.85930553,7445,7037,7508,7537,5678,2763,1656
74.91625,12.85902778,7445,7037,7508,7537,5678,2763,1656
74.91597225,12.85902775,7445,7037,7508,7537,5678,2763,1656
74.91597222,12.85875,7445,7037,7508,7537,5678,2763,1656
74.91541669,12.85874997,7445,7037,7508,7537,5678,2763,1656
74.91541667,12.85847222,7445,7037,7508,7537,5678,2763,1656
74.91513892,12.85847219,7445,7037,7508,7537,5678,2763,1656
74.91513889,12.85819444,7445,7037,7508,7537,5678,2763,1656
74.91458336,12.85819442,7445,7037,7508,7537,5678,2763,1656
74.91458333,12.85791667,7445,7037,7508,7537,5678,2763,1656
74.91430558,12.85791664,7445,7037,7508,7537,5678,2763,1656
74.91430556,12.85763889,7445,7037,7508,7537,5678,2763,1656
74.91402781,12.85763886,7445,7037,7508,7537,5678,2763,1656
74.91402778,12.85736111,7445,7037,7508,7537,5678,2763,1656
74.91347225,12.85736108,6912,6722,6999,6978,5098,2281,1346
74.91347222,12.85708333,6912,6722,6999,6978,5098,2281,1346
74.91319447,12.85708331,6912,6722,6999,6978,5098,2281,1346
74.91319444,12.85680556,6912,6722,6999,6978,5098,2281,1346
74.91263892,12.85680553,6912,6722,6999,6978,5098,2281,1346
74.91263889,12.85652778,6912,6722,6999,6978,5098,2281,1346
74.91097225,12.85652775,6912,6722,6999,6978,5098,2281,1346
74.91097222,12.85625,7121,6931,7197,7239,4782,-28672,1013
74.91013892,12.85624997,7121,6931,7197,7239,4782,-28672,1013
74.91013889,12.85597222,7121,6931,7197,7239,4782,-28672,1013
74.90958336,12.85597219,7121,6931,7197,7239,4782,-28672,1013
74.90958333,12.85569444,7121,6931,7197,7239,4782,-28672,1013
74.90875003,12.85569442,7121,6931,7197,7239,4782,-28672,1013
74.90875,12.85541667,7121,6931,7197,7239,4782,-28672,1013
74.90819447,12.85541664,7121,6931,7197,7239,4782,-28672,1013
74.90819444,12.85513889,7121,6931,7197,7239,4782,-28672,1013
74.90791669,12.85513886,7121,6931,7197,7239,4782,-28672,1013
74.90791667,12.85486111,7121,6931,7197,7239,4782,-28672,1013
74.90736114,12.85486108,7121,6931,7197,7239,4782,-28672,1013
74.90736111,12.85458333,7121,6931,7197,7239,4782,-28672,1013
74.90680558,12.85458331,7121,6931,7197,7239,4782,-28672,1013
74.90680556,12.85430556,7121,6931,7197,7239,4782,-28672,1013
74.90569447,12.85430553,7121,6931,7197,7239,4782,-28672,1013
74.90569444,12.85402778,7121,6931,7197,7239,4782,-28672,1013
74.90013892,12.85402775,7342,7063,7395,7380,4918,2012,1200
74.90013889,12.85375,7342,7063,7395,7380,4918,2012,1200
74.89930558,12.85374997,7782,7422,7780,7813,5676,2789,1724
74.89930556,12.85347222,7782,7422,7780,7813,5676,2789,1724
74.89875003,12.85347219,7782,7422,7780,7813,5676,2789,1724
74.89875,12.85319444,7782,7422,7780,7813,5676,2789,1724
74.89819447,12.85319442,7782,7422,7780,7813,5676,2789,1724
74.89819444,12.85291667,7782,7422,7780,7813,5676,2789,1724
74.89791669,12.85291664,7782,7422,7780,7813,5676,2789,1724
74.89791667,12.85263889,7782,7422,7780,7813,5676,2789,1724
74.89763892,12.85263886,7782,7422,7780,7813,5676,2789,1724
74.89763889,12.85236111,7782,7422,7780,7813,5676,2789,1724
74.89708336,12.85236108,7782,7422,7780,7813,5676,2789,1724
74.89708333,12.85208333,7510,7295,7497,7512,5676,2789,1724
74.89680558,12.85208331,7510,7295,7497,7512,5676,2789,1724
74.89680556,12.85180556,7510,7295,7497,7512,5676,2789,1724
74.89652781,12.85180553,7510,7295,7497,7512,5676,2789,1724
74.89652778,12.85152778,7510,7295,7497,7512,5676,2789,1724
74.89625003,12.85152775,7510,7295,7497,7512,5676,2789,1724
74.89625,12.85097222,7510,7295,7497,7512,5676,2789,1724
74.89597225,12.85097219,7510,7295,7497,7512,5676,2789,1724
74.89597222,12.85069444,7510,7295,7497,7512,5676,2789,1724
74.89569447,12.85069442,7510,7295,7497,7512,5676,2789,1724
74.89569444,12.84986111,7510,7295,7497,7512,5676,2789,1724
74.89541669,12.84986108,7510,7295,7497,7512,5676,2789,1724
74.89541667,12.84958333,7510,7295,7497,7512,5676,2789,1724
74.89513892,12.84958331,7510,7295,7497,7512,5676,2789,1724
74.89513889,12.84875,7510,7295,7497,7512,5676,2789,1724
74.89486114,12.84874997,7510,7295,7497,7512,5676,2789,1724
74.89486111,12.84847222,7510,7295,7497,7512,5676,2789,1724
74.89458336,12.84847219,7510,7295,7497,7512,5676,2789,1724
74.89458333,12.84791667,7313,7109,7362,7413,5056,-28672,1046
74.89430558,12.84791664,7313,7109,7362,7413,5056,-28672,1046
74.89430556,12.84736111,7313,7109,7362,7413,5056,-28672,1046
74.89375003,12.84736108,7313,7109,7362,7413,5056,-28672,1046
74.89375,12.84708333,7313,7109,7362,7413,5056,-28672,1046
74.89347225,12.84708331,7313,7109,7362,7413,5056,-28672,1046
74.89347222,12.84680556,7313,7109,7362,7413,5056,-28672,1046
74.89180558,12.84680553,7313,7109,7362,7413,5056,-28672,1046
74.89180556,12.84652778,7313,7109,7362,7413,5056,-28672,1046
74.89152781,12.84652775,7313,7109,7362,7413,5056,-28672,1046
74.89152778,12.84625,7313,7109,7362,7413,5056,-28672,1046
74.89097225,12.84624997,7313,7109,7362,7413,5056,-28672,1046
74.89097222,12.84597222,7313,7109,7362,7413,5056,-28672,1046
74.89069447,12.84597219,7313,7109,7362,7413,5056,-28672,1046
74.89069444,12.84569444,7313,7109,7362,7413,5056,-28672,1046
74.89041669,12.84569442,7313,7109,7362,7413,5056,-28672,1046
74.89041667,12.84541667,7313,7109,7362,7413,5056,-28672,1046
74.89013892,12.84541664,7313,7109,7362,7413,5056,-28672,1046
74.89013889,12.84513889,7313,7109,7362,7413,5056,-28672,1046
74.88958336,12.84513886,7313,7109,7362,7413,5056,-28672,1046
74.88958333,12.84486111,7313,7109,7362,7413,5056,-28672,1046
74.88930558,12.84486108,7313,7109,7362,7413,5056,-28672,1046
74.88930556,12.84458333,7313,7109,7362,7413,5056,-28672,1046
74.88875,12.84458333,7206,7000,7249,7275,5433,-28672,1656
74.88874997,12.84486108,7206,7000,7249,7275,5433,-28672,1656
74.88847225,12.84486108,7206,7000,7249,7275,5433,-28672,1656
74.88847222,12.84458333,7206,7000,7249,7275,5433,-28672,1656
74.88708336,12.84458331,7206,7000,7249,7275,5433,-28672,1656
74.88708333,12.84430556,7206,7000,7249,7275,5433,-28672,1656
74.88569447,12.84430553,7206,7000,7249,7275,5433,-28672,1656
74.88569444,12.84402778,7206,7000,7249,7275,5433,-28672,1656
74.88541667,12.84402778,7206,7000,7249,7275,5433,-28672,1656
74.88541664,12.84430553,7206,7000,7249,7275,5433,-28672,1656
74.88513892,12.84430553,7206,7000,7249,7275,5433,-28672,1656
74.88513889,12.84402778,7206,7000,7249,7275,5433,-28672,1656
74.88458336,12.84402775,7206,7000,7249,7275,5433,-28672,1656
74.88458333,12.84347222,7206,7000,7249,7275,5433,-28672,1656
74.88430558,12.84347219,7206,7000,7249,7275,5433,-28672,1656
74.88430556,12.84291667,7206,7000,7249,7275,5433,-28672,1656
74.88402781,12.84291664,7206,7000,7249,7275,5433,-28672,1656
74.88402778,12.84263889,7206,7000,7249,7275,5433,-28672,1656
74.88375003,12.84263886,7206,7000,7249,7275,5433,-28672,1656
74.88375,12.84208333,7206,7000,7249,7275,5433,-28672,1656
74.88319447,12.84208331,6928,6732,6994,7006,5284,-28672,1550
74.88319444,12.84180556,6928,6732,6994,7006,5284,-28672,1550
74.88291669,12.84180553,6928,6732,6994,7006,5284,-28672,1550
74.88291667,12.84152778,6928,6732,6994,7006,5284,-28672,1550
74.88236114,12.84152775,6928,6732,6994,7006,5284,-28672,1550
74.88236111,12.84125,6928,6732,6994,7006,5284,-28672,1550
74.88208336,12.84124997,6928,6732,6994,7006,5284,-28672,1550
74.88208333,12.84069444,6928,6732,6994,7006,5284,-28672,1550
74.88180558,12.84069442,6928,6732,6994,7006,5284,-28672,1550
74.88180556,12.84041667,6928,6732,6994,7006,5284,-28672,1550
74.88152781,12.84041664,6928,6732,6994,7006,5284,-28672,1550
74.88152778,12.84013889,6928,6732,6994,7006,5284,-28672,1550
74.88125003,12.84013886,6928,6732,6994,7006,5284,-28672,1550
74.88125,12.83986111,6928,6732,6994,7006,5284,-28672,1550
74.88097225,12.83986108,6928,6732,6994,7006,5284,-28672,1550
74.88097222,12.83930556,6938,6748,6985,7012,5036,-28672,1294
74.88069447,12.83930553,6938,6748,6985,7012,5036,-28672,1294
74.88069447,12.83902781,6938,6748,6985,7012,5036,-28672,1294
74.88125,12.83902778,6938,6748,6985,7012,5036,-28672,1294
74.88125003,12.83875003,6938,6748,6985,7012,5036,-28672,1294
74.88152778,12.83875,6938,6748,6985,7012,5036,-28672,1294
74.88152778,12.83847222,6938,6748,6985,7012,5036,-28672,1294
74.88125003,12.83847219,6938,6748,6985,7012,5036,-28672,1294
74.88125,12.83791667,6938,6748,6985,7012,5036,-28672,1294
74.88097225,12.83791664,6938,6748,6985,7012,5036,-28672,1294
74.88097222,12.83736111,6938,6748,6985,7012,5036,-28672,1294
74.88069447,12.83736108,6938,6748,6985,7012,5036,-28672,1294
74.88069444,12.83708333,6938,6748,6985,7012,5036,-28672,1294
74.88041669,12.83708331,6938,6748,6985,7012,5036,-28672,1294
74.88041667,12.83652778,6938,6748,6985,7012,5036,-28672,1294
74.88013892,12.83652775,6938,6748,6985,7012,5036,-28672,1294
74.88013889,12.83625,6938,6748,6985,7012,5036,-28672,1294
